student_id,subject,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,term_1,term_2,term_3,model_1,model_2,model_3,model_4,final_result
3289,Physics,29,7,33,80,7,5,11,55,95,41,100,99,42,34,36,29,77,12,1,0
3289,Chemistry,100,43,42,77,43,8,98,71,3,9,41,78,29,78,23,12,42,56,6,0
3289,Biology,76,82,95,60,23,14,47,78,52,55,42,59,57,86,99,44,29,10,2,1
3290,Math,3,17,66,5,97,20,75,67,37,64,64,6,96,67,58,30,25,31,57,0
3290,Physics,16,68,42,23,40,18,21,77,88,66,35,39,12,96,94,19,97,89,23,1
3290,Chemistry,100,68,7,17,22,78,63,11,75,75,85,41,84,58,1,29,61,100,85,1
3290,Biology,75,24,66,25,100,79,60,94,55,92,62,15,36,48,33,11,43,45,3,1
3291,Math,5,86,64,29,15,15,91,37,8,95,69,1,49,52,14,61,60,43,59,0
3291,Physics,56,97,51,73,17,5,59,9,38,79,34,93,25,99,63,3,91,40,42,1
3291,Chemistry,75,8,28,5,61,25,28,26,37,39,95,17,46,28,81,35,37,1,18,0
3291,Biology,100,72,78,27,54,24,55,36,4,25,31,28,31,48,18,60,86,15,45,0
3292,Math,3,0,16,15,50,57,2,83,50,87,11,81,93,70,74,75,47,31,53,0
3292,Physics,81,6,99,94,43,61,4,50,23,84,39,43,83,29,12,100,35,15,94,1
3292,Chemistry,31,73,64,51,62,29,18,60,62,34,3,68,46,25,26,52,71,0,42,0
3292,Biology,1,67,5,44,37,48,92,80,9,67,85,0,55,23,49,25,67,21,63,0
3293,Math,26,95,5,54,21,10,11,38,53,80,12,13,93,28,27,28,40,41,58,0
3293,Physics,30,16,17,14,76,56,20,36,78,51,59,27,69,33,50,10,97,86,39,0
3293,Chemistry,58,33,93,56,47,91,41,35,40,3,88,80,89,70,22,27,67,18,42,1
3293,Biology,20,98,24,38,87,68,18,46,3,75,5,17,43,84,68,35,42,37,59,0
3294,Math,94,61,48,12,38,11,72,6,50,91,58,85,2,25,92,75,5,30,84,0
3294,Physics,28,83,56,28,49,32,55,83,27,41,41,63,3,25,26,23,5,91,3,0
3294,Chemistry,23,82,25,86,24,82,30,34,7,75,9,43,64,74,23,80,98,83,11,1
3294,Biology,93,80,11,74,78,84,90,74,65,15,83,62,61,23,73,73,72,28,62,1
3295,Math,99,33,68,77,13,42,13,71,85,21,21,53,93,64,35,88,79,41,66,1
3295,Physics,85,40,73,85,64,64,96,12,39,42,38,54,9,68,12,66,32,61,83,1
3295,Chemistry,63,80,40,20,13,59,34,90,55,22,80,0,57,66,39,20,52,57,16,0
3295,Biology,24,73,43,2,28,56,30,19,73,6,44,34,1,70,84,91,92,57,47,0
3296,Math,84,32,34,93,52,54,16,77,24,52,33,69,66,89,14,59,40,31,83,1
3296,Physics,23,26,59,60,23,81,52,24,26,43,35,95,84,88,72,52,78,52,82,1
3296,Chemistry,75,32,90,35,42,17,29,60,61,53,81,31,16,17,35,47,75,89,61,0
3296,Biology,100,23,86,59,8,82,39,12,75,42,32,7,46,99,31,30,91,86,74,1
3297,Math,55,94,91,22,58,84,92,35,66,59,9,28,2,47,33,62,81,80,80,1
3297,Physics,21,15,35,91,97,64,8,23,20,34,96,47,42,70,97,62,20,13,16,0
3297,Chemistry,25,52,9,23,28,30,45,24,73,71,63,31,89,80,7,26,7,77,95,0
3297,Biology,65,9,54,80,89,34,63,62,41,79,15,0,47,15,48,92,38,55,25,0
3298,Math,58,11,14,62,62,38,57,34,87,63,34,47,76,42,45,9,2,58,14,0
3298,Physics,81,49,84,9,98,89,62,59,49,79,60,25,72,30,97,38,93,99,27,1
3298,Chemistry,84,69,30,28,93,29,30,51,25,1,39,91,24,7,25,1,65,36,3,0
3298,Biology,85,14,32,94,12,32,53,12,48,34,16,6,30,8,45,16,67,78,76,0
3299,Math,51,65,4,68,65,6,40,55,8,52,67,53,2,2,26,99,100,1,74,0
3299,Physics,78,37,0,35,84,45,73,8,41,16,93,61,9,66,63,94,25,6,46,0
3299,Chemistry,62,79,47,19,7,20,82,38,11,98,94,80,71,83,37,21,67,54,72,1
3299,Biology,13,66,100,22,11,28,52,35,33,38,33,33,92,75,34,87,34,59,66,0
3300,Math,49,64,80,40,31,34,65,52,97,34,17,52,89,4,48,96,53,71,10,1
3300,Physics,15,67,9,23,78,43,79,82,20,68,29,88,99,90,42,75,22,30,26,1
3300,Chemistry,39,89,28,84,15,48,42,71,35,15,93,52,85,92,29,98,21,80,52,1
3300,Biology,85,76,75,44,79,51,13,53,27,77,9,73,76,81,25,44,2,84,39,1
3301,Math,6,1,0,64,40,75,55,19,96,80,36,47,66,76,12,26,83,99,34,0
3301,Physics,6,22,27,33,32,64,42,27,35,66,93,79,79,72,21,37,1,44,83,0
3301,Chemistry,43,71,35,53,93,6,9,64,83,27,51,26,69,82,93,33,52,76,89,1
3301,Biology,58,57,76,55,43,73,62,9,99,91,96,97,83,64,85,48,96,0,94,1
3302,Math,52,40,15,89,36,10,10,100,73,25,75,18,1,51,32,31,18,78,21,0
3302,Physics,46,9,99,33,65,54,20,98,8,1,93,48,27,15,31,10,6,30,34,0
3302,Chemistry,7,97,91,17,5,11,75,49,83,87,72,6,69,71,8,17,76,17,83,0
3302,Biology,91,59,74,56,31,51,29,64,58,82,34,13,67,88,31,42,60,76,89,1
3303,Math,30,4,91,12,98,7,58,69,68,17,1,74,94,79,90,74,85,99,78,1
3303,Physics,63,48,56,8,33,41,54,48,68,33,14,45,30,16,22,30,81,33,65,0
3303,Chemistry,23,77,70,45,10,16,47,33,47,36,70,23,0,35,65,72,77,61,54,0
3303,Biology,7,96,77,37,1,77,31,92,58,12,58,69,38,63,52,89,87,51,12,1
3304,Math,37,13,6,96,10,71,61,86,100,1,76,86,69,69,9,68,63,24,58,1
3304,Physics,18,38,4,13,25,57,13,20,93,78,16,85,30,78,32,54,74,87,40,0
3304,Chemistry,99,27,20,27,21,78,8,85,48,68,40,21,17,21,94,71,94,54,49,0
3304,Biology,49,66,40,47,50,1,88,11,83,34,37,73,89,63,60,37,38,2,24,0
3305,Math,53,29,4,65,80,63,27,99,91,69,39,13,16,95,6,53,41,15,3,0
3305,Physics,36,89,84,16,56,96,0,21,10,69,69,14,54,29,59,52,9,62,38,0
3305,Chemistry,80,75,61,51,26,25,94,97,23,12,83,34,84,60,8,36,26,63,24,1
3305,Biology,29,6,76,1,60,28,80,68,87,86,72,46,54,37,75,6,74,49,99,1
3306,Math,49,34,51,61,20,60,99,13,5,32,13,19,42,67,75,3,72,14,96,0
3306,Physics,23,2,27,53,13,31,44,62,31,69,45,56,62,3,78,90,100,2,30,0
3306,Chemistry,29,71,7,8,35,76,4,92,10,86,65,54,0,69,13,84,25,20,18,0
3306,Biology,68,70,83,37,18,70,68,72,91,70,81,19,59,95,3,93,66,20,27,1
3307,Math,64,6,18,0,23,66,56,72,64,74,54,77,15,0,50,98,76,62,26,0
3307,Physics,76,97,62,16,40,81,70,84,85,9,90,20,60,12,74,35,96,37,90,1
3307,Chemistry,19,84,5,31,17,1,26,79,54,91,6,73,38,77,20,61,3,39,56,0
3307,Biology,15,89,98,30,40,21,67,46,68,89,59,9,50,58,84,100,1,55,52,1
3308,Math,27,48,22,72,53,84,49,49,1,68,97,23,28,29,85,22,91,84,37,1
3308,Physics,81,49,26,0,81,0,14,82,0,24,11,54,2,18,14,94,16,45,29,0
3308,Chemistry,83,50,28,24,91,15,77,84,83,54,65,35,53,21,100,64,80,55,92,1
3308,Biology,21,5,46,1,75,65,77,47,55,2,52,30,58,45,48,39,99,10,69,0
3309,Math,83,97,2,74,75,86,0,38,4,45,85,54,0,67,32,79,55,53,90,1
3309,Physics,78,74,77,8,71,76,89,26,63,49,16,48,80,73,85,73,85,3,81,1
3309,Chemistry,84,13,82,28,17,33,26,68,64,59,7,56,8,38,99,98,54,59,38,0
3309,Biology,74,58,49,78,24,11,10,3,95,46,14,48,65,90,16,2,28,56,6,0
3310,Math,59,89,67,43,36,97,75,54,42,8,95,72,68,63,45,10,93,15,62,1
3310,Physics,13,40,50,61,84,14,39,86,29,9,47,67,14,98,43,13,99,56,35,0
3310,Chemistry,35,55,53,13,46,96,7,52,30,96,25,59,94,97,54,88,75,46,57,1
3310,Biology,12,90,96,11,77,96,68,13,39,46,91,24,34,46,1,18,33,27,84,0
3311,Math,46,76,77,1,53,61,69,44,68,42,93,46,3,51,38,32,46,76,18,0
3311,Physics,9,24,1,1,58,68,30,72,71,47,92,64,12,27,7,98,33,3,64,0
3311,Chemistry,75,29,21,70,49,33,64,91,58,44,8,68,14,56,7,94,97,33,13,0
3311,Biology,78,80,58,67,86,37,85,30,18,97,78,51,63,95,58,56,80,16,69,1
3312,Math,37,63,50,51,20,80,17,86,83,86,70,43,88,59,41,44,31,59,61,1
3312,Physics,65,56,39,35,26,12,57,95,24,89,66,64,28,87,18,78,76,86,64,1
3312,Chemistry,42,1,40,52,87,13,76,45,97,73,4,97,57,21,42,55,93,17,19,0
3312,Biology,11,42,27,97,60,4,71,86,88,25,64,57,20,20,3,88,66,45,37,0
3313,Math,51,66,8,65,78,23,60,61,85,79,82,31,99,74,28,72,5,67,78,1
3313,Physics,73,80,18,36,89,1,31,78,32,83,98,32,32,57,64,78,79,76,91,1
3313,Chemistry,72,33,78,29,84,75,95,88,80,94,41,28,61,99,46,85,46,79,13,1
3313,Biology,19,22,76,86,12,60,49,89,60,67,67,18,29,95,9,27,94,53,61,1
3314,Math,90,53,15,66,40,32,97,34,96,27,33,99,98,70,37,54,95,74,0,1
3314,Physics,92,29,36,72,96,31,6,22,40,3,29,57,62,26,18,94,72,58,86,0
3314,Chemistry,8,26,45,33,80,65,21,42,65,48,2,94,63,63,25,64,46,96,84,1
3314,Biology,80,19,67,25,45,85,97,3,63,24,29,16,54,22,47,81,57,4,7,0
3315,Math,64,39,80,65,14,19,89,18,55,33,92,76,50,3,69,49,17,89,71,1
3315,Physics,83,94,27,83,24,91,87,95,74,60,15,52,95,93,95,90,0,12,89,1
3315,Chemistry,73,3,27,4,41,4,10,39,4,40,44,18,12,46,55,99,30,64,37,0
3315,Biology,16,20,12,47,64,35,30,24,4,96,4,23,79,23,1,79,11,34,44,0
3316,Math,24,30,15,87,80,82,2,75,75,67,75,7,62,40,18,88,64,77,92,1
3316,Physics,40,0,52,61,70,59,11,93,93,34,67,50,67,76,6,26,97,91,30,1
3316,Chemistry,76,63,99,94,96,62,9,54,82,17,55,60,37,17,64,77,81,14,11,1
3316,Biology,43,89,40,99,0,54,20,34,11,22,33,24,88,61,97,59,36,77,58,0
3317,Math,24,71,59,89,46,24,96,23,47,85,93,40,2,4,94,46,12,14,31,0
3317,Physics,69,71,6,61,21,31,58,23,30,71,99,95,19,94,89,31,64,6,77,1
3317,Chemistry,92,58,80,78,6,71,31,100,66,72,32,43,70,24,71,80,54,4,13,1
3317,Biology,73,80,73,99,21,37,36,76,34,60,9,69,58,1,31,40,91,77,78,1
3318,Math,17,58,48,37,2,25,67,7,91,86,78,70,94,11,25,63,97,86,43,1
3318,Physics,69,82,42,69,1,78,63,83,64,73,19,48,26,14,78,85,22,91,74,1
3318,Chemistry,97,44,92,24,87,45,82,35,48,61,30,36,22,26,5,18,4,15,80,0
3318,Biology,26,2,27,23,98,7,46,49,35,86,76,19,8,68,40,6,21,66,1,0
3319,Math,57,40,56,43,52,37,43,18,95,66,34,16,81,59,21,57,88,80,39,1
3319,Physics,71,70,72,45,35,85,93,8,26,16,43,49,39,87,8,7,12,37,82,0
3319,Chemistry,30,27,44,69,33,96,3,30,83,23,81,88,42,11,80,92,24,98,40,1
3319,Biology,50,23,40,13,49,49,65,52,22,28,75,94,3,38,44,58,19,94,76,0
3320,Math,26,82,2,79,15,90,89,57,80,74,71,24,90,76,40,24,3,33,10,1
3320,Physics,16,98,29,39,83,91,63,23,77,40,100,65,18,68,45,66,90,51,91,1
3320,Chemistry,86,1,78,93,75,7,13,94,12,63,9,70,89,26,62,51,23,27,72,1
3320,Biology,60,62,25,85,87,25,41,1,1,52,3,9,25,13,69,0,95,84,36,0
3321,Math,83,26,48,74,70,75,52,87,38,28,79,24,79,24,6,56,1,45,16,0
3321,Physics,63,93,94,24,74,62,53,37,91,26,74,5,96,56,1,61,20,52,12,1
3321,Chemistry,48,19,69,99,23,57,31,76,45,68,44,93,56,53,5,6,66,13,96,1
3321,Biology,59,53,100,68,54,18,68,38,17,1,7,12,56,46,63,36,11,81,94,0
3322,Math,82,22,85,71,64,17,44,78,9,65,68,24,23,51,16,40,29,50,41,0
3322,Physics,44,81,97,96,89,64,12,91,68,40,24,84,27,68,15,44,91,59,25,1
3322,Chemistry,26,9,27,53,35,72,23,97,63,60,14,93,50,71,76,0,91,85,16,1
3322,Biology,3,2,97,62,100,16,80,9,59,76,17,66,95,11,27,7,38,96,26,0
3323,Math,63,68,17,59,6,4,51,87,13,33,31,84,29,26,70,86,95,62,81,1
3323,Physics,73,73,62,17,69,47,64,2,89,95,8,66,26,72,49,100,29,97,78,1
3323,Chemistry,69,5,25,23,63,58,100,2,44,23,79,27,96,98,46,12,52,21,59,0
3323,Biology,47,8,8,23,57,39,14,46,30,15,77,77,35,9,52,57,83,15,18,0
3324,Math,79,10,61,56,44,100,51,23,54,40,49,93,81,50,81,83,92,60,81,1
3324,Physics,16,41,76,23,45,88,40,8,93,54,86,10,13,97,8,72,93,80,16,1
3324,Chemistry,39,2,78,77,37,82,20,47,72,83,2,58,96,79,16,71,14,86,57,1
3324,Biology,34,47,60,89,43,94,25,88,78,8,31,62,25,10,55,53,18,39,79,0
3325,Math,81,6,22,16,55,6,60,10,0,19,1,97,13,63,47,32,62,34,61,0
3325,Physics,92,31,72,96,91,28,3,55,78,81,99,60,97,80,72,30,24,77,3,1
3325,Chemistry,60,98,78,63,100,78,61,46,55,23,38,63,45,77,91,53,21,24,91,1
3325,Biology,2,39,15,39,8,36,34,17,61,56,25,18,91,81,95,20,79,96,94,0
3326,Math,37,84,71,40,87,51,10,67,48,84,69,9,99,27,78,97,16,92,52,1
3326,Physics,36,62,24,48,69,90,95,73,85,32,85,63,49,10,75,38,51,3,98,1
3326,Chemistry,37,3,5,96,45,96,93,1,56,50,68,74,27,25,75,45,94,50,78,1
3326,Biology,100,57,3,7,4,76,43,75,85,99,34,71,98,43,91,87,53,13,45,1
3327,Math,11,16,29,79,76,16,71,51,74,71,33,39,94,11,85,77,80,76,15,1
3327,Physics,81,92,76,42,65,97,19,3,54,2,74,84,81,46,56,14,11,41,28,1
3327,Chemistry,3,43,93,91,88,56,94,55,15,22,41,61,52,80,55,26,48,62,45,1
3327,Biology,31,15,100,97,40,52,12,44,79,39,66,53,56,12,1,17,79,18,79,0
3328,Math,53,98,65,63,12,53,67,5,100,15,24,5,26,91,45,7,84,71,0,0
3328,Physics,97,81,46,90,56,14,59,41,97,17,18,45,93,5,8,39,69,88,0,1
3328,Chemistry,52,57,46,23,35,68,2,1,73,37,74,11,98,27,9,71,87,100,9,0
3328,Biology,77,28,11,68,88,38,57,84,93,50,69,56,10,23,27,91,72,82,4,1
3329,Math,60,81,15,46,13,45,4,90,37,33,87,37,65,23,31,50,69,21,79,0
3329,Physics,58,34,9,90,5,30,80,45,16,75,42,3,83,77,26,48,59,51,58,0
3329,Chemistry,34,63,88,72,98,60,11,28,71,15,63,92,84,37,51,35,57,23,82,1
3329,Biology,45,15,1,89,58,47,16,25,10,37,23,90,37,30,22,29,8,38,29,0
3330,Math,22,92,94,17,33,46,69,42,82,32,8,7,24,2,65,91,64,17,11,0
3330,Physics,21,55,8,37,73,64,37,23,65,86,60,56,43,65,34,85,72,18,79,1
3330,Chemistry,9,86,91,69,36,95,43,29,2,19,7,70,71,43,45,34,69,50,65,0
3330,Biology,47,100,52,37,94,56,21,12,37,70,74,15,22,52,93,84,26,33,9,0
3331,Math,1,16,97,7,49,9,2,75,68,23,24,91,71,81,15,81,94,60,55,0
3331,Physics,1,68,48,1,75,58,10,3,91,88,84,64,59,15,98,23,54,14,36,0
3331,Chemistry,55,8,43,94,21,44,63,94,84,47,85,68,21,95,54,27,82,62,37,1
3331,Biology,25,12,39,67,10,4,10,89,47,85,61,38,86,60,10,92,81,24,82,0
3332,Math,68,18,12,38,32,34,25,26,80,14,46,60,42,48,92,43,52,95,31,0
3332,Physics,83,31,34,32,16,63,13,82,58,25,10,29,92,68,50,0,10,61,94,0
3332,Chemistry,72,70,35,12,45,74,26,5,97,37,99,25,74,82,16,77,82,57,43,1
3332,Biology,68,46,37,62,41,80,86,14,48,24,8,22,26,52,95,50,29,92,81,1
3333,Math,2,6,53,97,25,27,15,85,79,44,47,82,36,66,74,78,33,66,6,0
3333,Physics,3,28,24,11,83,34,86,38,1,72,76,9,25,96,24,23,76,2,54,0
3333,Chemistry,24,63,71,63,52,44,6,98,65,71,41,84,53,57,80,43,36,88,80,1
3333,Biology,96,9,17,79,78,98,2,94,58,54,10,76,15,68,74,29,21,99,88,1
3334,Math,0,8,21,99,79,15,39,32,68,49,51,59,90,7,7,97,87,23,41,0
3334,Physics,56,89,69,83,84,11,66,57,89,78,29,84,2,48,65,75,76,98,76,1
3334,Chemistry,70,31,64,20,57,34,71,58,4,78,85,54,66,93,84,60,15,18,74,1
3334,Biology,76,59,53,21,5,91,67,80,7,85,93,84,68,57,82,61,21,74,75,1
3335,Math,73,95,49,67,84,36,51,8,52,35,24,16,36,55,54,5,78,38,17,0
3335,Physics,95,54,75,11,10,95,8,33,57,77,31,1,4,55,48,52,84,79,8,0
3335,Chemistry,65,53,11,71,22,82,73,68,62,28,79,15,28,12,66,19,43,71,95,1
3335,Biology,25,21,76,51,34,76,17,14,21,7,87,12,21,86,13,99,2,21,12,0
3336,Math,78,16,54,96,96,30,41,89,59,98,78,47,88,31,47,25,37,54,3,1
3336,Physics,0,59,27,94,13,68,77,63,29,25,57,52,54,92,72,89,26,97,98,1
3336,Chemistry,94,10,23,29,4,80,93,4,95,100,73,69,63,31,41,7,47,17,57,0
3336,Biology,19,17,39,34,32,8,99,15,88,20,73,30,8,98,41,27,6,84,13,0
3337,Math,35,91,20,8,67,21,45,51,92,3,77,51,96,90,84,38,83,33,41,1
3337,Physics,91,36,23,89,64,6,16,54,94,34,69,18,92,96,40,80,4,42,13,1
3337,Chemistry,89,100,91,95,5,37,91,98,100,27,43,65,77,66,100,51,9,58,29,1
3337,Biology,55,29,1,48,91,97,41,53,39,27,39,34,100,17,57,41,22,74,11,0
3338,Math,16,19,34,74,81,49,14,95,65,74,43,24,62,0,23,46,30,71,91,0
3338,Physics,70,13,36,62,71,83,69,81,13,38,7,0,34,65,90,31,7,69,1,0
3338,Chemistry,15,20,6,21,53,12,58,21,49,96,31,28,23,61,82,27,34,82,34,0
3338,Biology,71,25,85,6,15,14,17,70,96,61,8,12,30,50,36,81,32,26,33,0
3339,Math,30,14,29,2,43,96,92,5,26,27,58,50,10,78,10,5,86,32,96,0
3339,Physics,59,36,90,85,26,20,15,90,34,32,65,87,63,4,49,20,80,59,12,0
3339,Chemistry,85,41,3,42,38,37,45,45,16,19,56,49,58,86,52,78,92,30,44,0
3339,Biology,90,62,11,52,2,15,31,7,77,80,50,8,44,5,45,8,88,13,45,0
3340,Math,45,53,17,91,69,32,70,54,16,94,80,52,92,16,88,45,99,3,91,1
3340,Physics,0,33,66,28,22,85,96,48,44,55,31,49,62,91,3,95,93,78,68,1
3340,Chemistry,77,43,71,72,34,22,57,4,99,80,82,62,59,50,75,88,28,54,42,1
3340,Biology,90,71,82,56,84,28,75,12,90,15,92,8,61,69,12,92,98,55,73,1
3341,Math,8,45,14,23,9,48,11,15,1,50,13,38,27,63,74,97,33,70,85,0
3341,Physics,37,55,41,54,80,50,18,43,83,45,73,6,18,12,11,12,48,25,77,0
3341,Chemistry,55,70,22,65,8,15,20,88,12,81,66,5,55,69,40,11,44,62,4,0
3341,Biology,2,76,17,82,94,20,30,62,22,50,21,82,59,95,38,11,46,26,26,0
3342,Math,98,22,1,97,93,71,46,19,85,8,69,0,24,58,40,54,70,82,18,1
3342,Physics,40,62,6,42,92,3,41,26,62,47,72,89,1,74,25,35,73,100,59,0
3342,Chemistry,90,12,43,81,51,65,87,88,30,46,71,55,93,3,26,55,51,14,11,1
3342,Biology,97,82,47,99,17,21,5,47,92,46,99,51,97,81,83,99,28,32,52,1
3343,Math,48,51,7,47,28,0,2,45,76,100,47,100,75,16,49,79,4,1,51,0
3343,Physics,17,42,4,75,30,30,1,64,0,15,16,87,40,40,79,22,87,72,39,0
3343,Chemistry,76,9,9,9,73,37,48,18,8,62,22,72,11,63,67,76,3,68,5,0
3343,Biology,3,52,69,38,65,46,38,33,33,57,25,90,42,74,16,82,68,42,64,0
3344,Math,91,96,67,20,74,95,74,1,64,79,39,70,2,61,83,94,34,16,23,1
3344,Physics,1,92,88,98,21,81,26,1,40,16,15,13,79,96,14,79,82,38,46,0
3344,Chemistry,25,23,31,80,82,84,20,74,61,16,17,23,15,5,19,49,35,95,32,0
3344,Biology,100,94,43,88,69,2,85,66,9,15,62,67,36,50,77,81,55,70,0,1
3345,Math,99,94,46,37,55,10,75,18,54,84,12,74,4,14,12,75,23,54,46,0
3345,Physics,2,30,34,81,43,91,93,40,31,5,18,0,65,20,73,36,14,51,99,0
3345,Chemistry,100,96,33,18,37,93,17,54,78,69,8,82,0,41,13,94,13,57,17,0
3345,Biology,87,85,42,36,10,19,44,36,95,16,51,96,56,30,50,78,57,85,39,1
3346,Math,45,31,79,38,42,68,77,99,76,44,14,16,85,3,78,61,84,39,43,1
3346,Physics,76,8,9,23,74,76,71,77,24,48,46,55,93,84,99,98,57,3,29,1
3346,Chemistry,19,47,99,60,2,75,69,71,96,54,64,47,87,24,67,63,68,35,55,1
3346,Biology,67,26,58,75,76,70,65,59,47,59,9,77,23,55,84,1,2,55,96,1
3347,Math,74,16,39,29,75,96,25,22,6,56,9,44,41,5,84,45,13,93,68,0
3347,Physics,60,28,41,82,73,27,32,23,21,29,13,61,5,6,36,2,10,71,20,0
3347,Chemistry,63,68,24,63,49,38,75,83,34,42,3,72,1,49,45,89,49,84,66,1
3347,Biology,44,48,76,33,64,20,19,16,96,39,62,67,70,41,37,88,89,21,7,0
3348,Math,25,83,92,90,90,79,90,18,21,25,33,53,25,78,88,57,57,45,81,1
3348,Physics,42,30,87,74,21,17,17,81,53,10,42,12,16,31,44,19,6,64,93,0
3348,Chemistry,26,42,32,40,13,15,88,32,60,29,67,97,10,73,91,28,62,73,90,1
3348,Biology,56,25,0,30,72,95,100,77,36,83,42,72,81,83,68,69,73,80,30,1
3349,Math,100,83,34,85,59,27,13,40,41,49,20,36,88,83,65,14,94,98,44,1
3349,Physics,45,72,27,83,51,65,20,97,54,44,27,57,34,74,81,69,33,41,49,1
3349,Chemistry,87,50,86,57,9,81,20,21,21,78,52,48,18,83,10,59,37,99,66,1
3349,Biology,61,76,21,65,85,16,87,90,45,61,61,67,95,88,92,4,42,94,31,1
3350,Math,30,85,48,45,98,18,67,55,11,8,96,79,49,51,10,88,25,30,72,1
3350,Physics,95,78,20,5,43,28,75,14,80,99,83,11,75,51,15,70,19,53,48,1
3350,Chemistry,75,86,46,20,26,34,24,31,61,15,98,95,1,32,63,91,87,6,93,1
3350,Biology,88,60,28,43,51,99,0,26,100,86,85,28,12,46,10,28,94,11,12,0
3351,Math,75,41,10,84,11,48,52,10,44,82,70,40,21,93,44,13,50,87,16,0
3351,Physics,21,38,8,26,57,45,45,57,81,38,85,60,33,15,77,89,13,19,4,0
3351,Chemistry,92,5,58,56,84,74,15,93,88,92,65,79,13,36,42,34,86,26,63,1
3351,Biology,97,58,92,95,81,21,63,5,1,97,66,49,64,31,37,89,21,59,9,1
3352,Math,25,63,20,79,59,15,21,27,100,24,12,16,62,12,56,12,38,99,99,0
3352,Physics,0,20,11,0,9,22,84,71,74,20,65,7,17,6,32,6,42,70,84,0
3352,Chemistry,44,70,22,17,22,40,76,94,40,60,16,71,68,18,33,89,47,52,78,1
3352,Biology,32,59,77,72,61,80,22,82,82,16,48,78,91,84,9,22,33,64,40,1
3353,Math,87,77,83,49,5,67,58,57,53,29,64,58,95,6,77,60,63,76,69,1
3353,Physics,33,77,28,98,50,17,47,32,13,2,8,42,54,41,91,72,77,22,30,0
3353,Chemistry,28,68,89,50,19,22,60,2,16,39,79,51,15,3,14,96,39,5,41,0
3353,Biology,0,81,79,28,60,72,92,32,64,58,10,33,7,43,59,12,47,62,80,0
3354,Math,7,57,2,35,14,36,20,56,72,100,50,87,33,0,33,64,2,93,19,0
3354,Physics,52,6,40,21,42,54,2,85,90,13,2,98,45,43,84,73,96,21,25,0
3354,Chemistry,37,53,65,27,58,63,66,57,36,15,92,7,6,40,27,46,3,34,24,0
3354,Biology,72,55,74,18,46,31,90,81,47,72,76,53,43,11,3,97,64,16,9,1
3355,Math,20,76,76,47,33,17,33,65,64,56,63,11,92,22,96,26,73,79,32,1
3355,Physics,76,40,90,18,82,34,81,58,67,18,30,14,65,1,83,75,37,88,24,1
3355,Chemistry,2,100,5,0,24,84,35,37,54,84,54,4,60,23,84,24,89,93,66,0
3355,Biology,26,88,3,70,40,76,55,8,93,12,19,100,40,21,67,9,10,19,97,0
3356,Math,95,76,32,60,92,29,51,47,52,92,6,61,93,97,61,0,97,68,17,1
3356,Physics,94,18,68,33,26,14,79,50,47,92,78,11,61,61,73,2,37,89,69,1
3356,Chemistry,69,35,37,18,57,81,92,49,6,57,19,1,98,77,78,28,22,72,23,0
3356,Biology,78,33,60,54,99,82,65,33,62,6,4,13,78,45,67,34,90,43,79,1
3357,Math,41,11,94,18,36,91,9,59,87,79,79,8,36,76,85,53,90,48,77,1
3357,Physics,21,49,50,39,92,59,32,85,53,88,91,32,20,94,31,47,90,31,2,1
3357,Chemistry,81,80,86,32,39,54,34,57,22,77,32,12,28,30,77,25,84,45,13,0
3357,Biology,44,29,69,55,59,67,41,23,80,100,26,89,25,40,59,52,4,9,5,0
3358,Math,31,49,56,34,51,69,84,49,87,51,79,26,23,20,36,16,84,100,56,1
3358,Physics,79,52,62,69,44,31,17,44,6,20,53,72,35,91,13,28,65,28,26,0
3358,Chemistry,9,78,49,30,90,49,84,81,8,100,35,81,32,27,40,67,71,53,81,1
3358,Biology,18,29,3,72,38,54,0,26,47,59,77,6,26,67,27,69,93,34,56,0
3359,Math,2,72,35,71,45,7,71,84,49,15,10,36,85,34,53,24,66,54,49,0
3359,Physics,50,37,15,11,2,36,98,47,90,87,7,78,25,77,90,78,59,82,72,1
3359,Chemistry,45,47,1,73,44,34,64,86,94,17,95,88,77,29,62,84,67,0,11,1
3359,Biology,48,36,58,57,39,51,88,88,10,94,72,22,2,16,2,53,96,11,34,0
3360,Math,79,11,43,99,4,26,95,48,76,98,93,39,24,17,27,66,97,45,8,1
3360,Physics,77,0,75,5,4,28,28,79,95,31,74,44,51,74,76,26,48,56,89,1
3360,Chemistry,3,60,4,25,49,55,90,60,49,48,71,63,67,15,41,31,47,44,54,0
3360,Biology,68,97,9,100,34,83,75,47,9,33,74,58,46,28,66,9,73,64,94,1
3361,Math,42,3,3,34,34,53,6,36,48,28,74,53,88,66,18,68,99,20,17,0
3361,Physics,57,52,49,39,65,22,17,64,32,45,29,48,53,44,93,66,71,41,44,0
3361,Chemistry,58,38,65,22,30,76,8,27,78,59,65,98,68,58,78,32,94,58,86,1
3361,Biology,21,96,58,70,69,53,0,13,7,92,2,94,1,70,45,34,28,89,37,0
3362,Math,77,33,11,58,34,25,29,39,6,61,32,26,16,55,85,12,92,44,96,0
3362,Physics,45,71,63,37,15,22,14,0,51,54,12,75,92,18,18,71,48,29,78,0
3362,Chemistry,39,22,25,72,33,75,65,66,56,23,48,79,10,67,71,2,92,62,53,1
